id,latitude,longitude,tgm2017,egm2008
619,3.422,95.6797,-35.30295,-32.68
620,3.422,95.7119,-35.14476,-34.2
621,3.422,95.7441,-34.9761,-35.4
622,3.422,95.7763,-34.78799,-32.85
623,3.422,95.8085,-34.58063,-34.21
624,3.422,95.8407,-34.36134,-31.3
625,3.422,95.8729,-34.13637,-32.83
626,3.422,95.9051,-33.90689,-34.04
627,3.422,95.9373,-33.672,-31.3
628,3.422,95.9695,-33.44158,-32.73
629,3.422,96.0017,-33.22206,-29.67
630,3.422,96.0339,-33.02205,-31.31
631,3.422,96.0661,-32.83478,-32.66
632,3.422,96.0983,-32.6513,-29.81
633,3.422,96.1305,-32.46328,-31.36
634,3.422,96.1627,-32.26764,-32.57
635,3.422,96.1949,-32.06034,-29.91
636,3.422,96.2271,-31.84192,-31.32
637,3.422,96.2593,-31.61569,-28.29
638,3.422,96.2915,-31.38766,-29.89
639,3.422,96.3237,-31.15479,-31.17
640,3.422,96.3559,-30.92409,-28.35
641,3.422,96.3881,-30.69791,-29.85
642,3.422,96.4203,-30.47631,-26.72
643,3.422,96.4525,-30.25559,-28.4
644,3.422,96.4847,-30.03788,-29.76
645,3.422,96.5169,-29.8257,-26.81
646,3.422,96.5492,-29.61818,-28.4
647,3.422,96.5814,-29.41298,-29.64
648,3.422,96.6136,-29.21406,-26.92
649,3.422,96.6458,-29.01865,-28.41
650,3.422,96.678,-28.82221,-25.33
651,3.422,96.7102,-28.62131,-27.02
652,3.422,96.7424,-28.4066,-28.34
653,3.422,96.7746,-28.18069,-25.45
654,3.422,96.8068,-27.94249,-26.97
655,3.422,96.839,-27.68909,-23.67
656,3.422,96.8712,-27.41026,-25.35
657,3.422,96.9034,-27.09575,-26.67
658,3.422,96.9356,-26.73858,-23.47
659,3.422,96.9678,-26.3511,-24.98
660,3.422,97,-25.93262,-21.35
661,3.4542,95.1,-38.47448,-35.25
662,3.4542,95.1322,-38.40032,-36.61
663,3.4542,95.1644,-38.32054,-37.69
664,3.4542,95.1966,-38.23181,-35.64
665,3.4542,95.2288,-38.12724,-36.86
666,3.4542,95.261,-38.00063,-34.5
667,3.4542,95.2932,-37.85636,-35.82
668,3.4542,95.3254,-37.69045,-36.86
669,3.4542,95.3576,-37.50611,-34.59
670,3.4542,95.3898,-37.30036,-35.77
671,3.4542,95.422,-37.07846,-33.18
672,3.4542,95.4542,-36.84741,-34.48
673,3.4542,95.4864,-36.61379,-35.53
674,3.4542,95.5186,-36.38454,-33.1
675,3.4542,95.5508,-36.16771,-34.36
676,3.4542,95.5831,-35.97385,-35.33
677,3.4542,95.6153,-35.80159,-33.16
678,3.4542,95.6475,-35.64404,-34.37
679,3.4542,95.6797,-35.4867,-31.9
680,3.4542,95.7119,-35.321,-33.25
681,3.4542,95.7441,-35.13645,-34.3
682,3.4542,95.7763,-34.92745,-31.94
683,3.4542,95.8085,-34.69934,-33.13
684,3.4542,95.8407,-34.45703,-30.45
685,3.4542,95.8729,-34.21239,-31.79
686,3.4542,95.9051,-33.9639,-32.85
687,3.4542,95.9373,-33.71536,-30.31
688,3.4542,95.9695,-33.47319,-31.57
689,3.4542,96.0017,-33.24099,-28.77
690,3.4542,96.0339,-33.02596,-30.21
691,3.4542,96.0661,-32.82614,-31.4
692,3.4542,96.0983,-32.63027,-28.78
693,3.4542,96.1305,-32.42975,-30.14
694,3.4542,96.1627,-32.22014,-31.2
695,3.4542,96.1949,-31.99756,-28.74
696,3.4542,96.2271,-31.76732,-29.98
697,3.4542,96.2593,-31.53111,-27.21
698,3.4542,96.2915,-31.29732,-28.63
699,3.4542,96.3237,-31.06579,-29.77
700,3.4542,96.3559,-30.84111,-27.19
701,3.4542,96.3881,-30.61945,-28.53
702,3.4542,96.4203,-30.39872,-25.66
703,3.4542,96.4525,-30.176,-27.14
704,3.4542,96.4847,-29.95457,-28.35
705,3.4542,96.5169,-29.73838,-25.63
706,3.4542,96.5492,-29.52325,-27.04
707,3.4542,96.5814,-29.31165,-28.13
708,3.4542,96.6136,-29.10248,-25.63
709,3.4542,96.6458,-28.89467,-26.95
710,3.4542,96.678,-28.68307,-24.12
711,3.4542,96.7102,-28.46405,-25.61
712,3.4542,96.7424,-28.22919,-26.77
713,3.4542,96.7746,-27.98052,-24.08
714,3.4542,96.8068,-27.72233,-25.42
715,3.4542,96.839,-27.44805,-22.37
716,3.4542,96.8712,-27.14731,-23.84
717,3.4542,96.9034,-26.81169,-24.99
718,3.4542,96.9356,-26.44061,-22.04
719,3.4542,96.9678,-26.03884,-23.36
720,3.4542,97,-25.60732,-20.01
721,3.4864,95.1,-38.73678,-38.14
722,3.4864,95.1322,-38.67022,-37.37
723,3.4864,95.1644,-38.59988,-36.36
724,3.4864,95.1966,-38.51207,-37.67
725,3.4864,95.2288,-38.39793,-36.76
726,3.4864,95.261,-38.26016,-37.78
727,3.4864,95.2932,-38.09384,-36.93
728,3.4864,95.3254,-37.90127,-35.82
729,3.4864,95.3576,-37.68985,-36.91
730,3.4864,95.3898,-37.45756,-35.91
731,3.4864,95.422,-37.21158,-36.79
732,3.4864,95.4542,-36.96364,-35.87
733,3.4864,95.4864,-36.72011,-34.75
734,3.4864,95.5186,-36.49534,-35.82
735,3.4864,95.5508,-36.29413,-34.87
736,3.4864,95.5831,-36.1181,-33.67
737,3.4864,95.6153,-35.96104,-34.99
738,3.4864,95.6475,-35.81112,-33.99
739,3.4864,95.6797,-35.64837,-35.06
740,3.4864,95.7119,-35.46895,-34.15
741,3.4864,95.7441,-35.26588,-32.98
742,3.4864,95.7763,-35.03728,-34.14
743,3.4864,95.8085,-34.78823,-33.06
744,3.4864,95.8407,-34.52807,-33.99
745,3.4864,95.8729,-34.26405,-33.01
746,3.4864,95.9051,-34.00007,-31.8
747,3.4864,95.9373,-33.74081,-32.89
748,3.4864,95.9695,-33.48562,-31.82
749,3.4864,96.0017,-33.2419,-32.73
750,3.4864,96.0339,-33.01408,-31.81
751,3.4864,96.0661,-32.79819,-30.67
752,3.4864,96.0983,-32.58877,-31.75
753,3.4864,96.1305,-32.3748,-30.75
754,3.4864,96.1627,-32.15152,-29.47
755,3.4864,96.1949,-31.91876,-30.72
756,3.4864,96.2271,-31.67685,-29.59
757,3.4864,96.2593,-31.43495,-30.63
758,3.4864,96.2915,-31.20063,-29.64
759,3.4864,96.3237,-30.9742,-28.4
760,3.4864,96.3559,-30.75435,-29.64
761,3.4864,96.3881,-30.5367,-28.56
762,3.4864,96.4203,-30.3117,-29.56
763,3.4864,96.4525,-30.08279,-28.58
764,3.4864,96.4847,-29.85199,-27.36
765,3.4864,96.5169,-29.62512,-28.51
766,3.4864,96.5492,-29.40529,-27.44
767,3.4864,96.5814,-29.18394,-26.1
768,3.4864,96.6136,-28.96604,-27.48
769,3.4864,96.6458,-28.74568,-26.32
770,3.4864,96.678,-28.52126,-27.45
771,3.4864,96.7102,-28.28343,-26.4
772,3.4864,96.7424,-28.0323,-25.07
773,3.4864,96.7746,-27.76669,-26.33
774,3.4864,96.8068,-27.48822,-25.13
775,3.4864,96.839,-27.19417,-26.13
776,3.4864,96.8712,-26.87164,-25.01
777,3.4864,96.9034,-26.51763,-23.61
778,3.4864,96.9356,-26.13411,-24.74
779,3.4864,96.9678,-25.71899,-23.46
780,3.4864,97,-25.26987,-24.3
781,3.5186,95.1,-39.00148,-36.06
782,3.5186,95.1322,-38.94161,-37.76
783,3.5186,95.1644,-38.87476,-39.15
784,3.5186,95.1966,-38.78274,-36.62
785,3.5186,95.2288,-38.65894,-38.13
786,3.5186,95.261,-38.50142,-35.23
787,3.5186,95.2932,-38.31134,-36.81
788,3.5186,95.3254,-38.08943,-38.09
789,3.5186,95.3576,-37.84803,-35.26
790,3.5186,95.3898,-37.59038,-36.71
791,3.5186,95.422,-37.32498,-33.56
792,3.5186,95.4542,-37.06602,-35.19
793,3.5186,95.4864,-36.82321,-36.56
794,3.5186,95.5186,-36.60866,-33.63
795,3.5186,95.5508,-36.42281,-35.25
796,3.5186,95.5831,-36.26257,-36.58
797,3.5186,95.6153,-36.11109,-33.9
798,3.5186,95.6475,-35.95474,-35.42
799,3.5186,95.6797,-35.78,-32.41
800,3.5186,95.7119,-35.5844,-34.07
801,3.5186,95.7441,-35.36236,-35.41
802,3.5186,95.7763,-35.11502,-32.48
803,3.5186,95.8085,-34.8523,-33.99
804,3.5186,95.8407,-34.57549,-30.71
805,3.5186,95.8729,-34.29872,-32.38
806,3.5186,95.9051,-34.01962,-33.76
807,3.5186,95.9373,-33.74658,-30.64
808,3.5186,95.9695,-33.48102,-32.23
809,3.5186,96.0017,-33.22418,-28.82
810,3.5186,96.0339,-32.97927,-30.61
811,3.5186,96.0661,-32.74627,-32.12
812,3.5186,96.0983,-32.52112,-28.89
813,3.5186,96.1305,-32.29565,-30.6
814,3.5186,96.1627,-32.06108,-31.99
815,3.5186,96.1949,-31.8182,-28.94
816,3.5186,96.2271,-31.57214,-30.55
817,3.5186,96.2593,-31.32975,-27.18
818,3.5186,96.2915,-31.09981,-29
819,3.5186,96.3237,-30.87676,-30.5
820,3.5186,96.3559,-30.65992,-27.34
821,3.5186,96.3881,-30.44126,-29.05
822,3.5186,96.4203,-30.21215,-25.56
823,3.5186,96.4525,-29.97206,-27.41
824,3.5186,96.4847,-29.73202,-28.97
825,3.5186,96.5169,-29.49491,-25.63
826,3.5186,96.5492,-29.26283,-27.42
827,3.5186,96.5814,-29.03725,-28.86
828,3.5186,96.6136,-28.81022,-25.76
829,3.5186,96.6458,-28.57773,-27.44
830,3.5186,96.678,-28.3404,-23.97
831,3.5186,96.7102,-28.08966,-25.82
832,3.5186,96.7424,-27.82299,-27.32
833,3.5186,96.7746,-27.54495,-23.98
834,3.5186,96.8068,-27.24796,-25.67
835,3.5186,96.839,-26.93371,-21.94
836,3.5186,96.8712,-26.59267,-23.81
837,3.5186,96.9034,-26.22408,-25.34
838,3.5186,96.9356,-25.82314,-21.73
839,3.5186,96.9678,-25.38703,-23.43
840,3.5186,97,-24.90951,-19.37
841,3.5508,95.1,-39.27274,-36.62
842,3.5508,95.1322,-39.21488,-37.36
843,3.5508,95.1644,-39.14246,-37.82
844,3.5508,95.1966,-39.04373,-36.77
845,3.5508,95.2288,-38.90717,-37.31
846,3.5508,95.261,-38.72765,-35.91
847,3.5508,95.2932,-38.50715,-36.49
848,3.5508,95.3254,-38.25653,-36.8
849,3.5508,95.3576,-37.98471,-35.45
850,3.5508,95.3898,-37.70454,-35.9
851,3.5508,95.422,-37.42799,-34.32
852,3.5508,95.4542,-37.16451,-34.94
853,3.5508,95.4864,-36.92949,-35.34
854,3.5508,95.5186,-36.72817,-33.99
855,3.5508,95.5508,-36.55639,-34.62
856,3.5508,95.5831,-36.4035,-34.98
857,3.5508,95.6153,-36.24714,-33.84
858,3.5508,95.6475,-36.07678,-34.37
859,3.5508,95.6797,-35.88675,-32.92
860,3.5508,95.7119,-35.67138,-33.55
861,3.5508,95.7441,-35.42856,-33.89
862,3.5508,95.7763,-35.16722,-32.53
863,3.5508,95.8085,-34.89005,-33.01
864,3.5508,95.8407,-34.60266,-31.36
865,3.5508,95.8729,-34.31327,-31.97
866,3.5508,95.9051,-34.02298,-32.32
867,3.5508,95.9373,-33.73423,-30.82
868,3.5508,95.9695,-33.45517,-31.34
869,3.5508,96.0017,-33.18574,-29.6
870,3.5508,96.0339,-32.92487,-30.29
871,3.5508,96.0661,-32.6732,-30.74
872,3.5508,96.0983,-32.42927,-29.17
873,3.5508,96.1305,-32.18824,-29.79
874,3.5508,96.1627,-31.94594,-30.13
875,3.5508,96.1949,-31.69984,-28.75
876,3.5508,96.2271,-31.4547,-29.28
877,3.5508,96.2593,-31.21699,-27.65
878,3.5508,96.2915,-30.98879,-28.36
879,3.5508,96.3237,-30.77085,-28.8
880,3.5508,96.3559,-30.554,-27.34
881,3.5508,96.3881,-30.33136,-27.95
882,3.5508,96.4203,-30.09746,-26.22
883,3.5508,96.4525,-29.84941,-26.95
884,3.5508,96.4847,-29.59902,-27.41
885,3.5508,96.5169,-29.3527,-25.82
886,3.5508,96.5492,-29.11313,-26.48
887,3.5508,96.5814,-28.879,-26.82
888,3.5508,96.6136,-28.64438,-25.45
889,3.5508,96.6458,-28.40537,-26.01
890,3.5508,96.678,-28.15726,-24.32
891,3.5508,96.7102,-27.8938,-25
892,3.5508,96.7424,-27.61387,-25.38
893,3.5508,96.7746,-27.32044,-23.8
894,3.5508,96.8068,-27.00904,-24.33
895,3.5508,96.839,-26.67654,-22.44
896,3.5508,96.8712,-26.3193,-23.11
897,3.5508,96.9034,-25.93242,-23.49
898,3.5508,96.9356,-25.50836,-21.69
899,3.5508,96.9678,-25.04524,-22.18
900,3.5508,97,-24.522,-19.98
901,3.5831,95.1,-39.54606,-41.54
902,3.5831,95.1322,-39.48254,-39.34
903,3.5831,95.1644,-39.40118,-36.89
904,3.5831,95.1966,-39.2892,-40.46
905,3.5831,95.2288,-39.13562,-38.06
906,3.5831,95.261,-38.93463,-41.34
907,3.5831,95.2932,-38.68883,-38.93
908,3.5831,95.3254,-38.40951,-36.28
909,3.5831,95.3576,-38.11291,-39.62
910,3.5831,95.3898,-37.81653,-37.07
911,3.5831,95.422,-37.53256,-40.31
912,3.5831,95.4542,-37.27268,-37.88
913,3.5831,95.4864,-37.04814,-35.28
914,3.5831,95.5186,-36.85654,-38.78
915,3.5831,95.5508,-36.69312,-36.36
916,3.5831,95.5831,-36.53425,-33.68
917,3.5831,95.6153,-36.36491,-37.37
918,3.5831,95.6475,-36.17489,-34.82
919,3.5831,95.6797,-35.96644,-38.28
920,3.5831,95.7119,-35.73065,-35.78
921,3.5831,95.7441,-35.47105,-33.02
922,3.5831,95.7763,-35.19635,-36.6
923,3.5831,95.8085,-34.90962,-33.94
924,3.5831,95.8407,-34.61466,-37.34
925,3.5831,95.8729,-34.3139,-34.75
926,3.5831,95.9051,-34.00784,-31.93
927,3.5831,95.9373,-33.70414,-35.49
928,3.5831,95.9695,-33.41018,-32.79
929,3.5831,96.0017,-33.12756,-36.22
930,3.5831,96.0339,-32.84884,-33.62
931,3.5831,96.0661,-32.57848,-30.82
932,3.5831,96.0983,-32.31558,-34.45
933,3.5831,96.1305,-32.06011,-31.77
934,3.5831,96.1627,-31.81142,-28.84
935,3.5831,96.1949,-31.56714,-32.7
936,3.5831,96.2271,-31.3257,-29.92
937,3.5831,96.2593,-31.09488,-33.61
938,3.5831,96.2915,-30.86933,-30.97
939,3.5831,96.3237,-30.65135,-28.08
940,3.5831,96.3559,-30.43226,-31.95
941,3.5831,96.3881,-30.20506,-29.19
942,3.5831,96.4203,-29.9653,-32.88
943,3.5831,96.4525,-29.71621,-30.18
944,3.5831,96.4847,-29.46227,-27.26
945,3.5831,96.5169,-29.20922,-31.1
946,3.5831,96.5492,-28.96417,-28.31
947,3.5831,96.5814,-28.72144,-25.25
948,3.5831,96.6136,-28.48137,-29.32
949,3.5831,96.6458,-28.23375,-26.41
950,3.5831,96.678,-27.98072,-30.26
951,3.5831,96.7102,-27.70849,-27.43
952,3.5831,96.7424,-27.41727,-24.33
953,3.5831,96.7746,-27.10615,-28.3
954,3.5831,96.8068,-26.77666,-25.3
955,3.5831,96.839,-26.4262,-29.1
956,3.5831,96.8712,-26.05093,-26.17
957,3.5831,96.9034,-25.64253,-22.97
958,3.5831,96.9356,-25.19187,-26.89
959,3.5831,96.9678,-24.68983,-23.72
960,3.5831,97,-24.11288,-27.38
961,3.6153,95.1,-39.80817,-36.59
962,3.6153,95.1322,-39.7384,-38.1
963,3.6153,95.1644,-39.64299,-39.31
964,3.6153,95.1966,-39.51679,-37
965,3.6153,95.2288,-39.34585,-38.3
966,3.6153,95.261,-39.12169,-35.6
967,3.6153,95.2932,-38.85339,-36.94
968,3.6153,95.3254,-38.55238,-37.99
969,3.6153,95.3576,-38.24078,-35.35
970,3.6153,95.3898,-37.93632,-36.59
971,3.6153,95.422,-37.65174,-33.69
972,3.6153,95.4542,-37.39602,-35.15
973,3.6153,95.4864,-37.17796,-36.38
974,3.6153,95.5186,-36.99269,-33.74
975,3.6153,95.5508,-36.82436,-35.19
976,3.6153,95.5831,-36.65465,-36.35
977,3.6153,95.6153,-36.46386,-33.88
978,3.6153,95.6475,-36.25165,-35.18
979,3.6153,95.6797,-36.01984,-32.36
980,3.6153,95.7119,-35.76644,-33.8
981,3.6153,95.7441,-35.49151,-34.93
982,3.6153,95.7763,-35.20501,-32.21
983,3.6153,95.8085,-34.91069,-33.52
984,3.6153,95.8407,-34.60719,-30.48
985,3.6153,95.8729,-34.29135,-31.94
986,3.6153,95.9051,-33.97245,-33.11
987,3.6153,95.9373,-33.65433,-30.21
988,3.6153,95.9695,-33.34559,-31.58
989,3.6153,96.0017,-33.04534,-28.39
990,3.6153,96.0339,-32.75045,-29.94
991,3.6153,96.0661,-32.46326,-31.23
992,3.6153,96.0983,-32.18433,-28.22
993,3.6153,96.1305,-31.91708,-29.73
994,3.6153,96.1627,-31.66398,-30.94
995,3.6153,96.1949,-31.42116,-28.15
996,3.6153,96.2271,-31.18588,-29.6
997,3.6153,96.2593,-30.95955,-26.51
998,3.6153,96.2915,-30.73722,-28.15
999,3.6153,96.3237,-30.51937,-29.48
1000,3.6153,96.3559,-30.29782,-26.59
1001,3.6153,96.3881,-30.07447,-28.12
1002,3.6153,96.4203,-29.83398,-24.91
1003,3.6153,96.4525,-29.58382,-26.58
1004,3.6153,96.4847,-29.32653,-27.96
1005,3.6153,96.5169,-29.07079,-24.88
1006,3.6153,96.5492,-28.81998,-26.47
1007,3.6153,96.5814,-28.57298,-27.72
1008,3.6153,96.6136,-28.32591,-24.85
1009,3.6153,96.6458,-28.07506,-26.32
1010,3.6153,96.678,-27.81099,-23.08
1011,3.6153,96.7102,-27.53215,-24.71
1012,3.6153,96.7424,-27.22792,-26
1013,3.6153,96.7746,-26.89937,-22.89
1014,3.6153,96.8068,-26.55233,-24.37
1015,3.6153,96.839,-26.18354,-20.88
1016,3.6153,96.8712,-25.78627,-22.54
1017,3.6153,96.9034,-25.35358,-23.85
1018,3.6153,96.9356,-24.87315,-20.42
1019,3.6153,96.9678,-24.33236,-21.84
1020,3.6153,97,-23.73207,-17.93
1021,3.6475,95.1,-40.05218,-38.64
1022,3.6475,95.1322,-39.97482,-38.39
1023,3.6475,95.1644,-39.86739,-37.86
1024,3.6475,95.1966,-39.72549,-38.29
1025,3.6475,95.2288,-39.53523,-37.82
1026,3.6475,95.261,-39.29325,-37.93
1027,3.6475,95.2932,-39.00742,-37.47
1028,3.6475,95.3254,-38.69381,-36.76
1029,3.6475,95.3576,-38.3729,-36.94
1030,3.6475,95.3898,-38.06686,-36.38
1031,3.6475,95.422,-37.78708,-36.39
1032,3.6475,95.4542,-37.53492,-36.01
1033,3.6475,95.4864,-37.31925,-35.44
1034,3.6475,95.5186,-37.12842,-35.69
1035,3.6475,95.5508,-36.95128,-35.29
1036,3.6475,95.5831,-36.75969,-34.63
1037,3.6475,95.6153,-36.54799,-35.01
1038,3.6475,95.6475,-36.30949,-34.45
1039,3.6475,95.6797,-36.05413,-34.56
1040,3.6475,95.7119,-35.7816,-34.1
1041,3.6475,95.7441,-35.49338,-33.37
1042,3.6475,95.7763,-35.19359,-33.61
1043,3.6475,95.8085,-34.88783,-33.01
1044,3.6475,95.8407,-34.57414,-33.01
1045,3.6475,95.8729,-34.24806,-32.52
1046,3.6475,95.9051,-33.91602,-31.78
1047,3.6475,95.9373,-33.58259,-31.92
1048,3.6475,95.9695,-33.25749,-31.33
1049,3.6475,96.0017,-32.94148,-31.27
1050,3.6475,96.0339,-32.63265,-30.81
1051,3.6475,96.0661,-32.3317,-30.14
1052,3.6475,96.0983,-32.04311,-30.27
1053,3.6475,96.1305,-31.76717,-29.77
1054,3.6475,96.1627,-31.51036,-29.02
1055,3.6475,96.1949,-31.26893,-29.38
1056,3.6475,96.2271,-31.0393,-28.82
1057,3.6475,96.2593,-30.81696,-28.96
1058,3.6475,96.2915,-30.59879,-28.55
1059,3.6475,96.3237,-30.38228,-27.89
1060,3.6475,96.3559,-30.1632,-28.21
1061,3.6475,96.3881,-29.94131,-27.7
1062,3.6475,96.4203,-29.7073,-27.78
1063,3.6475,96.4525,-29.4596,-27.37
1064,3.6475,96.4847,-29.2015,-26.71
1065,3.6475,96.5169,-28.94262,-26.91
1066,3.6475,96.5492,-28.68615,-26.4
1067,3.6475,96.5814,-28.43433,-25.59
1068,3.6475,96.6136,-28.182,-25.98
1069,3.6475,96.6458,-27.92522,-25.35
1070,3.6475,96.678,-27.65313,-25.46
1071,3.6475,96.7102,-27.3613,-24.95
1072,3.6475,96.7424,-27.0435,-24.13
1073,3.6475,96.7746,-26.69892,-24.39
1074,3.6475,96.8068,-26.33303,-23.72
1075,3.6475,96.839,-25.9447,-23.68
1076,3.6475,96.8712,-25.52473,-23.12
1077,3.6475,96.9034,-25.06492,-22.26
1078,3.6475,96.9356,-24.54485,-22.26
1079,3.6475,96.9678,-23.96005,-21.44
1080,3.6475,97,-23.33233,-21.11
1081,3.6797,95.1,-40.27145,-37.57
1082,3.6797,95.1322,-40.18614,-39.17
1083,3.6797,95.1644,-40.06857,-40.45
1084,3.6797,95.1966,-39.91007,-37.94
1085,3.6797,95.2288,-39.70238,-39.32
1086,3.6797,95.261,-39.44725,-36.41
1087,3.6797,95.2932,-39.15024,-37.87
1088,3.6797,95.3254,-38.83084,-39.02
1089,3.6797,95.3576,-38.51247,-36.21
1090,3.6797,95.3898,-38.21186,-37.58
1091,3.6797,95.422,-37.93528,-34.5
1092,3.6797,95.4542,-37.68775,-36.09
1093,3.6797,95.4864,-37.46674,-37.42
1094,3.6797,95.5186,-37.26265,-34.59
1095,3.6797,95.5508,-37.06209,-36.13
1096,3.6797,95.5831,-36.84588,-37.35
1097,3.6797,95.6153,-36.60854,-34.65
1098,3.6797,95.6475,-36.34923,-36.03
1099,3.6797,95.6797,-36.07101,-32.95
1100,3.6797,95.7119,-35.7781,-34.48
1101,3.6797,95.7441,-35.4754,-35.7
1102,3.6797,95.7763,-35.16388,-32.76
1103,3.6797,95.8085,-34.84392,-34.18
1104,3.6797,95.8407,-34.51726,-30.89
1105,3.6797,95.8729,-34.17896,-32.47
1106,3.6797,95.9051,-33.83159,-33.75
1107,3.6797,95.9373,-33.48783,-30.61
1108,3.6797,95.9695,-33.14744,-32.11
1109,3.6797,96.0017,-32.8182,-28.65
1110,3.6797,96.0339,-32.49982,-30.34
1111,3.6797,96.0661,-32.1923,-31.76
1112,3.6797,96.0983,-31.89937,-28.52
1113,3.6797,96.1305,-31.62169,-30.17
1114,3.6797,96.1627,-31.36273,-31.51
1115,3.6797,96.1949,-31.12001,-28.51
1116,3.6797,96.2271,-30.89357,-30.1
1117,3.6797,96.2593,-30.67571,-26.79
1118,3.6797,96.2915,-30.46272,-28.59
1119,3.6797,96.3237,-30.25016,-30.07
1120,3.6797,96.3559,-30.03724,-26.96
1121,3.6797,96.3881,-29.81905,-28.64
1122,3.6797,96.4203,-29.58765,-25.19
1123,3.6797,96.4525,-29.34311,-27.02
1124,3.6797,96.4847,-29.08557,-28.54
1125,3.6797,96.5169,-28.82434,-25.23
1126,3.6797,96.5492,-28.56467,-26.96
1127,3.6797,96.5814,-28.30819,-28.32
1128,3.6797,96.6136,-28.04807,-25.2
1129,3.6797,96.6458,-27.77991,-26.79
1130,3.6797,96.678,-27.49772,-23.27
1131,3.6797,96.7102,-27.193,-25.05
1132,3.6797,96.7424,-26.86304,-26.48
1133,3.6797,96.7746,-26.50273,-23.11
1134,3.6797,96.8068,-26.11935,-24.75
1135,3.6797,96.839,-25.7094,-20.97
1136,3.6797,96.8712,-25.26252,-22.74
1137,3.6797,96.9034,-24.76261,-24.14
1138,3.6797,96.9356,-24.19832,-20.4
1139,3.6797,96.9678,-23.58354,-21.93
1140,3.6797,97,-22.95104,-17.68
1141,3.7119,95.1,-40.4683,-37.51
1142,3.7119,95.1322,-40.37568,-38.5
1143,3.7119,95.1644,-40.24806,-39.18
1144,3.7119,95.1966,-40.07754,-37.59
1145,3.7119,95.2288,-39.85591,-38.35
1146,3.7119,95.261,-39.58947,-36.4
1147,3.7119,95.2932,-39.28479,-37.23
1148,3.7119,95.3254,-38.96657,-37.79
1149,3.7119,95.3576,-38.65179,-35.94
1150,3.7119,95.3898,-38.35656,-36.69
1151,3.7119,95.422,-38.0841,-34.61
1152,3.7119,95.4542,-37.83478,-35.56
1153,3.7119,95.4864,-37.60371,-36.27
1154,3.7119,95.5186,-37.38298,-34.39
1155,3.7119,95.5508,-37.15668,-35.28
1156,3.7119,95.5831,-36.91485,-35.87
1157,3.7119,95.6153,-36.65334,-34.11
1158,3.7119,95.6475,-36.37013,-34.83
1159,3.7119,95.6797,-36.06925,-32.75
1160,3.7119,95.7119,-35.75567,-33.6
1161,3.7119,95.7441,-35.43655,-34.18
1162,3.7119,95.7763,-35.11165,-32.22
1163,3.7119,95.8085,-34.77949,-32.97
1164,3.7119,95.8407,-34.43658,-30.72
1165,3.7119,95.8729,-34.0848,-31.6
1166,3.7119,95.9051,-33.72515,-32.22
1167,3.7119,95.9373,-33.37137,-30.12
1168,3.7119,95.9695,-33.0231,-30.93
1169,3.7119,96.0017,-32.68742,-28.57
1170,3.7119,96.0339,-32.36174,-29.55
1171,3.7119,96.0661,-32.05445,-30.29
1172,3.7119,96.0983,-31.76221,-28.13
1173,3.7119,96.1305,-31.48842,-29.09
1174,3.7119,96.1627,-31.23193,-29.76
1175,3.7119,96.1949,-30.98953,-27.83
1176,3.7119,96.2271,-30.76217,-28.73
1177,3.7119,96.2593,-30.54572,-26.54
1178,3.7119,96.2915,-30.33806,-27.63
1179,3.7119,96.3237,-30.13128,-28.43
1180,3.7119,96.3559,-29.92069,-26.42
1181,3.7119,96.3881,-29.70523,-27.39
1182,3.7119,96.4203,-29.47527,-25.07
1183,3.7119,96.4525,-29.23012,-26.16
1184,3.7119,96.4847,-28.97439,-26.98
1185,3.7119,96.5169,-28.7114,-24.78
1186,3.7119,96.5492,-28.44779,-25.77
1187,3.7119,96.5814,-28.18508,-26.43
1188,3.7119,96.6136,-27.91523,-24.41
1189,3.7119,96.6458,-27.63614,-25.26
1190,3.7119,96.678,-27.34169,-22.9
1191,3.7119,96.7102,-27.02657,-23.92
1192,3.7119,96.7424,-26.68386,-24.61
1193,3.7119,96.7746,-26.31058,-22.38
1194,3.7119,96.8068,-25.90692,-23.25
1195,3.7119,96.839,-25.47323,-20.64
1196,3.7119,96.8712,-24.99169,-21.6
1197,3.7119,96.9034,-24.4432,-22.23
1198,3.7119,96.9356,-23.86777,-19.63
1199,3.7119,96.9678,-23.24548,-20.37
1200,3.7119,97,-22.58223,-17.39
1201,3.7441,95.1,-40.64148,-41.38
1202,3.7441,95.1322,-40.54231,-39.81
1203,3.7441,95.1644,-40.40517,-37.97
1204,3.7441,95.1966,-40.22288,-40.38
1205,3.7441,95.2288,-39.99218,-38.58
1206,3.7441,95.261,-39.71659,-40.73
1207,3.7441,95.2932,-39.41017,-38.96
1208,3.7441,95.3254,-39.09583,-36.96
1209,3.7441,95.3576,-38.78856,-39.24
1210,3.7441,95.3898,-38.49771,-37.38
1211,3.7441,95.422,-38.22422,-39.52
1212,3.7441,95.4542,-37.96569,-37.8
1213,3.7441,95.4864,-37.72019,-35.88
1214,3.7441,95.5186,-37.47576,-38.19
1215,3.7441,95.5508,-37.22734,-36.39
1216,3.7441,95.5831,-36.95982,-34.31
1217,3.7441,95.6153,-36.67461,-36.75
1218,3.7441,95.6475,-36.36902,-34.76
1219,3.7441,95.6797,-36.04686,-37
1220,3.7441,95.7119,-35.7163,-35.1
1221,3.7441,95.7441,-35.38077,-32.94
1222,3.7441,95.7763,-35.04091,-35.34
