latitude,longitude,geoid_height
4.7957,96.2965,-39.247
4.7957,96.3107,-39.088
4.7957,96.3248,-38.927
4.7957,96.3389,-38.767
4.7957,96.353,-38.606
4.7957,96.3671,-38.444
4.7957,96.3813,-38.282
4.7957,96.3954,-38.116
4.7957,96.4095,-37.947
4.7957,96.4236,-37.777
4.7957,96.4377,-37.604
4.7957,96.4519,-37.428
4.7957,96.466,-37.248
4.7957,96.4801,-37.062
4.7957,96.4942,-36.871
4.7957,96.5083,-36.677
4.7957,96.5225,-36.477
4.7957,96.5366,-36.273
4.7957,96.5507,-36.067
4.7957,96.5648,-35.858
4.7957,96.5789,-35.649
4.7957,96.5931,-35.441
4.7957,96.6072,-35.233
4.7957,96.6213,-35.026
4.7957,96.6354,-34.822
4.7957,96.6496,-34.618
4.7957,96.6637,-34.416
4.7957,96.6778,-34.216
4.7957,96.6919,-34.019
4.7957,96.706,-33.822
4.7957,96.7202,-33.63
4.7957,96.7343,-33.44
4.7957,96.7484,-33.255
4.7957,96.7625,-33.075
4.7957,96.7766,-32.902
4.7957,96.7908,-32.734
4.7957,96.8049,-32.571
4.7957,96.819,-32.413
4.7957,96.8331,-32.258
4.7957,96.8472,-32.107
4.7957,96.8614,-31.956
4.7957,96.8755,-31.807
4.7957,96.8896,-31.661
4.7957,96.9037,-31.517
4.7957,96.9178,-31.376
4.7957,96.932,-31.239
4.7957,96.9461,-31.105
4.7957,96.9602,-30.973
4.7957,96.9743,-30.841
4.7957,96.9884,-30.713
4.8107,96,-41.479
4.8107,96.0141,-41.462
4.8107,96.0282,-41.436
4.8107,96.0424,-41.399
4.8107,96.0565,-41.35
4.8107,96.0706,-41.291
4.8107,96.0847,-41.225
4.8107,96.0988,-41.146
4.8107,96.113,-41.057
4.8107,96.1271,-40.959
4.8107,96.1412,-40.85
4.8107,96.1553,-40.732
4.8107,96.1694,-40.606
4.8107,96.1836,-40.472
4.8107,96.1977,-40.334
4.8107,96.2118,-40.19
4.8107,96.2259,-40.044
4.8107,96.2401,-39.894
4.8107,96.2542,-39.741
4.8107,96.2683,-39.587
4.8107,96.2824,-39.43
4.8107,96.2965,-39.271
4.8107,96.3107,-39.11
4.8107,96.3248,-38.946
4.8107,96.3389,-38.782
4.8107,96.353,-38.619
4.8107,96.3671,-38.452
4.8107,96.3813,-38.285
4.8107,96.3954,-38.114
4.8107,96.4095,-37.941
4.8107,96.4236,-37.766
4.8107,96.4377,-37.587
4.8107,96.4519,-37.406
4.8107,96.466,-37.221
4.8107,96.4801,-37.029
4.8107,96.4942,-36.833
4.8107,96.5083,-36.633
4.8107,96.5225,-36.428
4.8107,96.5366,-36.219
4.8107,96.5507,-36.009
4.8107,96.5648,-35.798
4.8107,96.5789,-35.586
4.8107,96.5931,-35.374
4.8107,96.6072,-35.164
4.8107,96.6213,-34.955
4.8107,96.6354,-34.75
4.8107,96.6496,-34.546
4.8107,96.6637,-34.345
4.8107,96.6778,-34.146
4.8107,96.6919,-33.949
4.8107,96.706,-33.756
4.8107,96.7202,-33.567
4.8107,96.7343,-33.379
4.8107,96.7484,-33.197
4.8107,96.7625,-33.02
4.8107,96.7766,-32.85
4.8107,96.7908,-32.687
4.8107,96.8049,-32.525
4.8107,96.819,-32.369
4.8107,96.8331,-32.215
4.8107,96.8472,-32.065
4.8107,96.8614,-31.914
4.8107,96.8755,-31.767
4.8107,96.8896,-31.622
4.8107,96.9037,-31.479
4.8107,96.9178,-31.339
4.8107,96.932,-31.202
4.8107,96.9461,-31.066
4.8107,96.9602,-30.936
4.8107,96.9743,-30.806
4.8107,96.9884,-30.678
4.8257,96,-41.54
4.8257,96.0141,-41.518
4.8257,96.0282,-41.485
4.8257,96.0424,-41.443
4.8257,96.0565,-41.389
4.8257,96.0706,-41.326
4.8257,96.0847,-41.254
4.8257,96.0988,-41.172
4.8257,96.113,-41.079
4.8257,96.1271,-40.977
4.8257,96.1412,-40.865
4.8257,96.1553,-40.748
4.8257,96.1694,-40.622
4.8257,96.1836,-40.491
4.8257,96.1977,-40.354
4.8257,96.2118,-40.212
4.8257,96.2259,-40.069
4.8257,96.2401,-39.921
4.8257,96.2542,-39.768
4.8257,96.2683,-39.612
4.8257,96.2824,-39.453
4.8257,96.2965,-39.291
4.8257,96.3107,-39.127
4.8257,96.3248,-38.96
4.8257,96.3389,-38.793
4.8257,96.353,-38.624
4.8257,96.3671,-38.455
4.8257,96.3813,-38.282
4.8257,96.3954,-38.106
4.8257,96.4095,-37.929
4.8257,96.4236,-37.748
4.8257,96.4377,-37.565
4.8257,96.4519,-37.378
4.8257,96.466,-37.187
4.8257,96.4801,-36.993
4.8257,96.4942,-36.791
4.8257,96.5083,-36.586
4.8257,96.5225,-36.376
4.8257,96.5366,-36.163
4.8257,96.5507,-35.948
4.8257,96.5648,-35.732
4.8257,96.5789,-35.517
4.8257,96.5931,-35.303
4.8257,96.6072,-35.093
4.8257,96.6213,-34.884
4.8257,96.6354,-34.678
4.8257,96.6496,-34.475
4.8257,96.6637,-34.275
4.8257,96.6778,-34.079
4.8257,96.6919,-33.886
4.8257,96.706,-33.696
4.8257,96.7202,-33.509
4.8257,96.7343,-33.325
4.8257,96.7484,-33.145
4.8257,96.7625,-32.971
4.8257,96.7766,-32.803
4.8257,96.7908,-32.64
4.8257,96.8049,-32.481
4.8257,96.819,-32.326
4.8257,96.8331,-32.174
4.8257,96.8472,-32.025
4.8257,96.8614,-31.876
4.8257,96.8755,-31.73
4.8257,96.8896,-31.585
4.8257,96.9037,-31.444
4.8257,96.9178,-31.303
4.8257,96.932,-31.166
4.8257,96.9461,-31.033
4.8257,96.9602,-30.901
4.8257,96.9743,-30.771
4.8257,96.9884,-30.644
4.8407,96,-41.601
4.8407,96.0141,-41.572
4.8407,96.0282,-41.533
4.8407,96.0424,-41.482
4.8407,96.0565,-41.423
4.8407,96.0706,-41.355
4.8407,96.0847,-41.278
4.8407,96.0988,-41.192
4.8407,96.113,-41.095
4.8407,96.1271,-40.991
4.8407,96.1412,-40.878
4.8407,96.1553,-40.76
4.8407,96.1694,-40.636
4.8407,96.1836,-40.508
4.8407,96.1977,-40.372
4.8407,96.2118,-40.233
4.8407,96.2259,-40.091
4.8407,96.2401,-39.943
4.8407,96.2542,-39.791
4.8407,96.2683,-39.633
4.8407,96.2824,-39.473
4.8407,96.2965,-39.309
4.8407,96.3107,-39.141
4.8407,96.3248,-38.971
4.8407,96.3389,-38.8
4.8407,96.353,-38.627
4.8407,96.3671,-38.452
4.8407,96.3813,-38.275
4.8407,96.3954,-38.095
4.8407,96.4095,-37.913
4.8407,96.4236,-37.725
4.8407,96.4377,-37.537
4.8407,96.4519,-37.345
4.8407,96.466,-37.149
4.8407,96.4801,-36.948
4.8407,96.4942,-36.742
4.8407,96.5083,-36.533
4.8407,96.5225,-36.318
4.8407,96.5366,-36.1
4.8407,96.5507,-35.883
4.8407,96.5648,-35.664
4.8407,96.5789,-35.447
4.8407,96.5931,-35.232
4.8407,96.6072,-35.021
4.8407,96.6213,-34.812
4.8407,96.6354,-34.607
4.8407,96.6496,-34.407
4.8407,96.6637,-34.209
4.8407,96.6778,-34.016
4.8407,96.6919,-33.825
4.8407,96.706,-33.638
4.8407,96.7202,-33.453
4.8407,96.7343,-33.272
4.8407,96.7484,-33.095
4.8407,96.7625,-32.923
4.8407,96.7766,-32.759
4.8407,96.7908,-32.597
4.8407,96.8049,-32.44
4.8407,96.819,-32.286
4.8407,96.8331,-32.136
4.8407,96.8472,-31.988
4.8407,96.8614,-31.841
4.8407,96.8755,-31.696
4.8407,96.8896,-31.552
4.8407,96.9037,-31.409
4.8407,96.9178,-31.269
4.8407,96.932,-31.132
4.8407,96.9461,-30.998
4.8407,96.9602,-30.868
4.8407,96.9743,-30.739
4.8407,96.9884,-30.612
4.8557,96,-41.661
4.8557,96.0141,-41.624
4.8557,96.0282,-41.578
4.8557,96.0424,-41.521
4.8557,96.0565,-41.455
4.8557,96.0706,-41.381
4.8557,96.0847,-41.3
4.8557,96.0988,-41.207
4.8557,96.113,-41.107
4.8557,96.1271,-40.999
4.8557,96.1412,-40.887
4.8557,96.1553,-40.77
4.8557,96.1694,-40.648
4.8557,96.1836,-40.521
4.8557,96.1977,-40.388
4.8557,96.2118,-40.251
4.8557,96.2259,-40.11
4.8557,96.2401,-39.963
4.8557,96.2542,-39.811
4.8557,96.2683,-39.652
4.8557,96.2824,-39.49
4.8557,96.2965,-39.324
4.8557,96.3107,-39.153
4.8557,96.3248,-38.98
4.8557,96.3389,-38.803
4.8557,96.353,-38.625
4.8557,96.3671,-38.446
4.8557,96.3813,-38.264
4.8557,96.3954,-38.078
4.8557,96.4095,-37.89
4.8557,96.4236,-37.699
4.8557,96.4377,-37.503
4.8557,96.4519,-37.306
4.8557,96.466,-37.105
4.8557,96.4801,-36.899
4.8557,96.4942,-36.69
4.8557,96.5083,-36.475
4.8557,96.5225,-36.257
4.8557,96.5366,-36.036
4.8557,96.5507,-35.815
4.8557,96.5648,-35.595
4.8557,96.5789,-35.378
4.8557,96.5931,-35.161
4.8557,96.6072,-34.95
4.8557,96.6213,-34.741
4.8557,96.6354,-34.538
4.8557,96.6496,-34.338
4.8557,96.6637,-34.143
4.8557,96.6778,-33.952
4.8557,96.6919,-33.765
4.8557,96.706,-33.58
4.8557,96.7202,-33.399
4.8557,96.7343,-33.221
4.8557,96.7484,-33.047
4.8557,96.7625,-32.878
4.8557,96.7766,-32.715
4.8557,96.7908,-32.556
4.8557,96.8049,-32.399
4.8557,96.819,-32.247
4.8557,96.8331,-32.098
4.8557,96.8472,-31.951
4.8557,96.8614,-31.806
4.8557,96.8755,-31.661
4.8557,96.8896,-31.519
4.8557,96.9037,-31.376
4.8557,96.9178,-31.237
4.8557,96.932,-31.1
4.8557,96.9461,-30.967
4.8557,96.9602,-30.837
4.8557,96.9743,-30.709
4.8557,96.9884,-30.585
4.8707,96,-41.72
4.8707,96.0141,-41.676
4.8707,96.0282,-41.621
4.8707,96.0424,-41.557
4.8707,96.0565,-41.483
4.8707,96.0706,-41.403
4.8707,96.0847,-41.316
4.8707,96.0988,-41.22
4.8707,96.113,-41.116
4.8707,96.1271,-41.007
4.8707,96.1412,-40.894
4.8707,96.1553,-40.778
4.8707,96.1694,-40.658
4.8707,96.1836,-40.534
4.8707,96.1977,-40.404
4.8707,96.2118,-40.269
4.8707,96.2259,-40.129
4.8707,96.2401,-39.984
4.8707,96.2542,-39.831
4.8707,96.2683,-39.671
4.8707,96.2824,-39.505
4.8707,96.2965,-39.335
4.8707,96.3107,-39.161
4.8707,96.3248,-38.983
4.8707,96.3389,-38.803
4.8707,96.353,-38.62
4.8707,96.3671,-38.434
4.8707,96.3813,-38.246
4.8707,96.3954,-38.055
4.8707,96.4095,-37.861
4.8707,96.4236,-37.664
4.8707,96.4377,-37.464
4.8707,96.4519,-37.261
4.8707,96.466,-37.055
4.8707,96.4801,-36.845
4.8707,96.4942,-36.632
4.8707,96.5083,-36.416
4.8707,96.5225,-36.195
4.8707,96.5366,-35.972
4.8707,96.5507,-35.75
4.8707,96.5648,-35.527
4.8707,96.5789,-35.308
4.8707,96.5931,-35.091
4.8707,96.6072,-34.879
4.8707,96.6213,-34.672
4.8707,96.6354,-34.47
4.8707,96.6496,-34.271
4.8707,96.6637,-34.079
4.8707,96.6778,-33.89
4.8707,96.6919,-33.706
4.8707,96.706,-33.525
4.8707,96.7202,-33.346
4.8707,96.7343,-33.172
4.8707,96.7484,-33
4.8707,96.7625,-32.833
4.8707,96.7766,-32.671
4.8707,96.7908,-32.513
4.8707,96.8049,-32.359
4.8707,96.819,-32.208
4.8707,96.8331,-32.06
4.8707,96.8472,-31.914
4.8707,96.8614,-31.77
4.8707,96.8755,-31.626
4.8707,96.8896,-31.485
4.8707,96.9037,-31.344
4.8707,96.9178,-31.206
4.8707,96.932,-31.071
4.8707,96.9461,-30.937
4.8707,96.9602,-30.809
4.8707,96.9743,-30.681
4.8707,96.9884,-30.557
4.8857,96,-41.781
4.8857,96.0141,-41.728
4.8857,96.0282,-41.665
4.8857,96.0424,-41.592
4.8857,96.0565,-41.513
4.8857,96.0706,-41.426
4.8857,96.0847,-41.332
4.8857,96.0988,-41.232
4.8857,96.113,-41.125
4.8857,96.1271,-41.013
4.8857,96.1412,-40.9
4.8857,96.1553,-40.786
4.8857,96.1694,-40.667
4.8857,96.1836,-40.546
4.8857,96.1977,-40.42
4.8857,96.2118,-40.287
4.8857,96.2259,-40.148
4.8857,96.2401,-40.001
4.8857,96.2542,-39.846
4.8857,96.2683,-39.683
4.8857,96.2824,-39.515
4.8857,96.2965,-39.341
4.8857,96.3107,-39.163
4.8857,96.3248,-38.981
4.8857,96.3389,-38.797
4.8857,96.353,-38.608
4.8857,96.3671,-38.418
4.8857,96.3813,-38.223
4.8857,96.3954,-38.026
4.8857,96.4095,-37.826
4.8857,96.4236,-37.624
4.8857,96.4377,-37.42
4.8857,96.4519,-37.212
4.8857,96.466,-37.002
4.8857,96.4801,-36.79
4.8857,96.4942,-36.573
4.8857,96.5083,-36.353
4.8857,96.5225,-36.13
4.8857,96.5366,-35.905
4.8857,96.5507,-35.682
4.8857,96.5648,-35.458
4.8857,96.5789,-35.237
4.8857,96.5931,-35.021
4.8857,96.6072,-34.81
4.8857,96.6213,-34.604
4.8857,96.6354,-34.403
4.8857,96.6496,-34.208
4.8857,96.6637,-34.017
4.8857,96.6778,-33.831
4.8857,96.6919,-33.647
4.8857,96.706,-33.47
4.8857,96.7202,-33.294
4.8857,96.7343,-33.122
4.8857,96.7484,-32.952
4.8857,96.7625,-32.788
4.8857,96.7766,-32.627
4.8857,96.7908,-32.47
4.8857,96.8049,-32.318
4.8857,96.819,-32.168
4.8857,96.8331,-32.021
4.8857,96.8472,-31.878
4.8857,96.8614,-31.735
4.8857,96.8755,-31.592
4.8857,96.8896,-31.453
4.8857,96.9037,-31.314
4.8857,96.9178,-31.176
4.8857,96.932,-31.041
4.8857,96.9461,-30.91
4.8857,96.9602,-30.781
4.8857,96.9743,-30.656
4.8857,96.9884,-30.531
4.9008,96,-41.843
4.9008,96.0141,-41.783
4.9008,96.0282,-41.712
4.9008,96.0424,-41.632
4.9008,96.0565,-41.545
4.9008,96.0706,-41.451
4.9008,96.0847,-41.351
4.9008,96.0988,-41.246
4.9008,96.113,-41.136
4.9008,96.1271,-41.022
4.9008,96.1412,-40.911
4.9008,96.1553,-40.795
4.9008,96.1694,-40.678
4.9008,96.1836,-40.559
4.9008,96.1977,-40.435
4.9008,96.2118,-40.304
4.9008,96.2259,-40.164
4.9008,96.2401,-40.016
4.9008,96.2542,-39.859
4.9008,96.2683,-39.693
4.9008,96.2824,-39.52
4.9008,96.2965,-39.342
4.9008,96.3107,-39.159
4.9008,96.3248,-38.974
4.9008,96.3389,-38.785
4.9008,96.353,-38.591
4.9008,96.3671,-38.395
4.9008,96.3813,-38.196
4.9008,96.3954,-37.992
4.9008,96.4095,-37.787
4.9008,96.4236,-37.579
4.9008,96.4377,-37.37
4.9008,96.4519,-37.157
4.9008,96.466,-36.944
4.9008,96.4801,-36.728
4.9008,96.4942,-36.511
4.9008,96.5083,-36.288
4.9008,96.5225,-36.064
4.9008,96.5366,-35.838
4.9008,96.5507,-35.613
4.9008,96.5648,-35.391
4.9008,96.5789,-35.17
4.9008,96.5931,-34.954
4.9008,96.6072,-34.745
4.9008,96.6213,-34.54
4.9008,96.6354,-34.341
4.9008,96.6496,-34.146
4.9008,96.6637,-33.957
4.9008,96.6778,-33.771
4.9008,96.6919,-33.591
4.9008,96.706,-33.415
4.9008,96.7202,-33.242
4.9008,96.7343,-33.072
4.9008,96.7484,-32.905
4.9008,96.7625,-32.742
4.9008,96.7766,-32.582
4.9008,96.7908,-32.427
4.9008,96.8049,-32.276
4.9008,96.819,-32.128
4.9008,96.8331,-31.982
4.9008,96.8472,-31.84
4.9008,96.8614,-31.698
4.9008,96.8755,-31.558
4.9008,96.8896,-31.42
4.9008,96.9037,-31.283
4.9008,96.9178,-31.147
4.9008,96.932,-31.013
4.9008,96.9461,-30.883
4.9008,96.9602,-30.756
4.9008,96.9743,-30.63
4.9008,96.9884,-30.505
4.9158,96,-41.91
4.9158,96.0141,-41.842
4.9158,96.0282,-41.764
4.9158,96.0424,-41.675
4.9158,96.0565,-41.581
4.9158,96.0706,-41.48
4.9158,96.0847,-41.374
4.9158,96.0988,-41.264
4.9158,96.113,-41.151
4.9158,96.1271,-41.038
4.9158,96.1412,-40.924
4.9158,96.1553,-40.808
4.9158,96.1694,-40.691
4.9158,96.1836,-40.574
4.9158,96.1977,-40.449
4.9158,96.2118,-40.318
4.9158,96.2259,-40.177
4.9158,96.2401,-40.026
4.9158,96.2542,-39.865
4.9158,96.2683,-39.696
4.9158,96.2824,-39.519
4.9158,96.2965,-39.336
4.9158,96.3107,-39.15
4.9158,96.3248,-38.959
4.9158,96.3389,-38.764
4.9158,96.353,-38.566
4.9158,96.3671,-38.363
4.9158,96.3813,-38.158
4.9158,96.3954,-37.949
4.9158,96.4095,-37.739
4.9158,96.4236,-37.528
4.9158,96.4377,-37.314
4.9158,96.4519,-37.1
4.9158,96.466,-36.882
4.9158,96.4801,-36.665
4.9158,96.4942,-36.444
4.9158,96.5083,-36.221
4.9158,96.5225,-35.996
4.9158,96.5366,-35.772
4.9158,96.5507,-35.547
4.9158,96.5648,-35.326
4.9158,96.5789,-35.106
4.9158,96.5931,-34.891
4.9158,96.6072,-34.683
4.9158,96.6213,-34.479
4.9158,96.6354,-34.281
4.9158,96.6496,-34.087
4.9158,96.6637,-33.899
4.9158,96.6778,-33.715
4.9158,96.6919,-33.536
4.9158,96.706,-33.362
4.9158,96.7202,-33.19
4.9158,96.7343,-33.022
4.9158,96.7484,-32.858
4.9158,96.7625,-32.695
4.9158,96.7766,-32.536
4.9158,96.7908,-32.382
4.9158,96.8049,-32.233
4.9158,96.819,-32.085
4.9158,96.8331,-31.942
4.9158,96.8472,-31.801
4.9158,96.8614,-31.661
4.9158,96.8755,-31.523
4.9158,96.8896,-31.386
4.9158,96.9037,-31.253
4.9158,96.9178,-31.12
4.9158,96.932,-30.989
4.9158,96.9461,-30.86
4.9158,96.9602,-30.732
4.9158,96.9743,-30.604
4.9158,96.9884,-30.479
4.9308,96,-41.979
4.9308,96.0141,-41.905
4.9308,96.0282,-41.82
4.9308,96.0424,-41.725
4.9308,96.0565,-41.623
4.9308,96.0706,-41.513
4.9308,96.0847,-41.401
4.9308,96.0988,-41.287
4.9308,96.113,-41.171
4.9308,96.1271,-41.056
4.9308,96.1412,-40.94
4.9308,96.1553,-40.826
4.9308,96.1694,-40.709
4.9308,96.1836,-40.588
4.9308,96.1977,-40.463
4.9308,96.2118,-40.33
4.9308,96.2259,-40.187
4.9308,96.2401,-40.032
4.9308,96.2542,-39.869
4.9308,96.2683,-39.695
4.9308,96.2824,-39.513
4.9308,96.2965,-39.324
4.9308,96.3107,-39.131
4.9308,96.3248,-38.935
4.9308,96.3389,-38.734
4.9308,96.353,-38.531
4.9308,96.3671,-38.324
4.9308,96.3813,-38.114
4.9308,96.3954,-37.902
4.9308,96.4095,-37.688
4.9308,96.4236,-37.472
4.9308,96.4377,-37.256
4.9308,96.4519,-37.037
4.9308,96.466,-36.818
4.9308,96.4801,-36.597
4.9308,96.4942,-36.375
4.9308,96.5083,-36.152
4.9308,96.5225,-35.929
4.9308,96.5366,-35.704
4.9308,96.5507,-35.48
4.9308,96.5648,-35.258
4.9308,96.5789,-35.042
4.9308,96.5931,-34.829
4.9308,96.6072,-34.622
4.9308,96.6213,-34.421
4.9308,96.6354,-34.223
4.9308,96.6496,-34.031
4.9308,96.6637,-33.843
4.9308,96.6778,-33.661
4.9308,96.6919,-33.482
4.9308,96.706,-33.309
4.9308,96.7202,-33.139
4.9308,96.7343,-32.972
4.9308,96.7484,-32.807
4.9308,96.7625,-32.646
4.9308,96.7766,-32.489
4.9308,96.7908,-32.335
4.9308,96.8049,-32.187
4.9308,96.819,-32.042
4.9308,96.8331,-31.899
4.9308,96.8472,-31.761
4.9308,96.8614,-31.624
4.9308,96.8755,-31.489
4.9308,96.8896,-31.355
4.9308,96.9037,-31.222
4.9308,96.9178,-31.091
4.9308,96.932,-30.962
4.9308,96.9461,-30.834
4.9308,96.9602,-30.706
4.9308,96.9743,-30.578
4.9308,96.9884,-30.45
4.9458,96,-42.051
4.9458,96.0141,-41.97
4.9458,96.0282,-41.878
4.9458,96.0424,-41.778
4.9458,96.0565,-41.669
4.9458,96.0706,-41.554
4.9458,96.0847,-41.435
4.9458,96.0988,-41.317
4.9458,96.113,-41.199
4.9458,96.1271,-41.08
4.9458,96.1412,-40.963
4.9458,96.1553,-40.846
4.9458,96.1694,-40.725
4.9458,96.1836,-40.602
4.9458,96.1977,-40.475
4.9458,96.2118,-40.339
4.9458,96.2259,-40.192
4.9458,96.2401,-40.034
4.9458,96.2542,-39.866
4.9458,96.2683,-39.686
4.9458,96.2824,-39.498
4.9458,96.2965,-39.305
4.9458,96.3107,-39.106
4.9458,96.3248,-38.904
4.9458,96.3389,-38.699
4.9458,96.353,-38.49
4.9458,96.3671,-38.278
4.9458,96.3813,-38.065
4.9458,96.3954,-37.85
4.9458,96.4095,-37.633
4.9458,96.4236,-37.413
4.9458,96.4377,-37.193
4.9458,96.4519,-36.972
4.9458,96.466,-36.751
4.9458,96.4801,-36.527
4.9458,96.4942,-36.306
4.9458,96.5083,-36.082
4.9458,96.5225,-35.857
4.9458,96.5366,-35.633
4.9458,96.5507,-35.412
4.9458,96.5648,-35.192
4.9458,96.5789,-34.977
4.9458,96.5931,-34.767
4.9458,96.6072,-34.563
4.9458,96.6213,-34.362
4.9458,96.6354,-34.167
4.9458,96.6496,-33.976
4.9458,96.6637,-33.79
4.9458,96.6778,-33.607
4.9458,96.6919,-33.429
4.9458,96.706,-33.256
4.9458,96.7202,-33.085
4.9458,96.7343,-32.919
4.9458,96.7484,-32.755
4.9458,96.7625,-32.596
4.9458,96.7766,-32.44
4.9458,96.7908,-32.289
4.9458,96.8049,-32.141
4.9458,96.819,-31.997
4.9458,96.8331,-31.858
4.9458,96.8472,-31.719
4.9458,96.8614,-31.584
4.9458,96.8755,-31.451
4.9458,96.8896,-31.319
4.9458,96.9037,-31.189
4.9458,96.9178,-31.06
4.9458,96.932,-30.932
4.9458,96.9461,-30.804
4.9458,96.9602,-30.676
4.9458,96.9743,-30.546
4.9458,96.9884,-30.415
4.9608,96,-42.123
4.9608,96.0141,-42.039
4.9608,96.0282,-41.942
4.9608,96.0424,-41.837
4.9608,96.0565,-41.723
4.9608,96.0706,-41.603
4.9608,96.0847,-41.48
4.9608,96.0988,-41.358
4.9608,96.113,-41.236
4.9608,96.1271,-41.113
4.9608,96.1412,-40.99
4.9608,96.1553,-40.869
4.9608,96.1694,-40.744
4.9608,96.1836,-40.616
4.9608,96.1977,-40.483
4.9608,96.2118,-40.341
4.9608,96.2259,-40.189
4.9608,96.2401,-40.027
4.9608,96.2542,-39.854
4.9608,96.2683,-39.67
4.9608,96.2824,-39.478
4.9608,96.2965,-39.279
4.9608,96.3107,-39.074
4.9608,96.3248,-38.867
4.9608,96.3389,-38.657
4.9608,96.353,-38.444
4.9608,96.3671,-38.228
4.9608,96.3813,-38.012
4.9608,96.3954,-37.793
4.9608,96.4095,-37.573
4.9608,96.4236,-37.351
4.9608,96.4377,-37.127
4.9608,96.4519,-36.904
4.9608,96.466,-36.68
4.9608,96.4801,-36.455
4.9608,96.4942,-36.232
4.9608,96.5083,-36.008
4.9608,96.5225,-35.783
4.9608,96.5366,-35.56
4.9608,96.5507,-35.339
4.9608,96.5648,-35.123
4.9608,96.5789,-34.91
4.9608,96.5931,-34.703
4.9608,96.6072,-34.501
4.9608,96.6213,-34.303
4.9608,96.6354,-34.11
4.9608,96.6496,-33.92
4.9608,96.6637,-33.734
4.9608,96.6778,-33.552
4.9608,96.6919,-33.375
4.9608,96.706,-33.201
4.9608,96.7202,-33.032
4.9608,96.7343,-32.866
4.9608,96.7484,-32.703
4.9608,96.7625,-32.544
4.9608,96.7766,-32.389
4.9608,96.7908,-32.239
4.9608,96.8049,-32.093
4.9608,96.819,-31.951
4.9608,96.8331,-31.813
4.9608,96.8472,-31.676
4.9608,96.8614,-31.544
4.9608,96.8755,-31.412
4.9608,96.8896,-31.282
4.9608,96.9037,-31.154
4.9608,96.9178,-31.027
4.9608,96.932,-30.898
4.9608,96.9461,-30.77
4.9608,96.9602,-30.64
4.9608,96.9743,-30.507
4.9608,96.9884,-30.373
4.9758,96,-42.201
4.9758,96.0141,-42.111
4.9758,96.0282,-42.01
4.9758,96.0424,-41.9
4.9758,96.0565,-41.781
4.9758,96.0706,-41.656
4.9758,96.0847,-41.53
4.9758,96.0988,-41.403
4.9758,96.113,-41.275
4.9758,96.1271,-41.147
4.9758,96.1412,-41.022
4.9758,96.1553,-40.893
4.9758,96.1694,-40.762
4.9758,96.1836,-40.627
4.9758,96.1977,-40.488
4.9758,96.2118,-40.339
4.9758,96.2259,-40.181
4.9758,96.2401,-40.013
4.9758,96.2542,-39.836
4.9758,96.2683,-39.648
4.9758,96.2824,-39.451
4.9758,96.2965,-39.247
4.9758,96.3107,-39.037
4.9758,96.3248,-38.824
4.9758,96.3389,-38.607
4.9758,96.353,-38.391
4.9758,96.3671,-38.174
4.9758,96.3813,-37.954
4.9758,96.3954,-37.733
4.9758,96.4095,-37.509
4.9758,96.4236,-37.284
4.9758,96.4377,-37.058
4.9758,96.4519,-36.832
4.9758,96.466,-36.607
4.9758,96.4801,-36.381
4.9758,96.4942,-36.158
4.9758,96.5083,-35.932
4.9758,96.5225,-35.708
4.9758,96.5366,-35.486
4.9758,96.5507,-35.266
4.9758,96.5648,-35.05
4.9758,96.5789,-34.84
4.9758,96.5931,-34.635
4.9758,96.6072,-34.435
4.9758,96.6213,-34.24
4.9758,96.6354,-34.05
4.9758,96.6496,-33.863
4.9758,96.6637,-33.678
4.9758,96.6778,-33.497
4.9758,96.6919,-33.321
4.9758,96.706,-33.148
4.9758,96.7202,-32.978
4.9758,96.7343,-32.811
4.9758,96.7484,-32.649
4.9758,96.7625,-32.489
4.9758,96.7766,-32.335
4.9758,96.7908,-32.186
4.9758,96.8049,-32.042
4.9758,96.819,-31.902
4.9758,96.8331,-31.765
4.9758,96.8472,-31.631
4.9758,96.8614,-31.5
4.9758,96.8755,-31.37
4.9758,96.8896,-31.241
4.9758,96.9037,-31.113
4.9758,96.9178,-30.985
4.9758,96.932,-30.857
4.9758,96.9461,-30.728
4.9758,96.9602,-30.596
4.9758,96.9743,-30.461
4.9758,96.9884,-30.324
4.9908,96,-42.277
4.9908,96.0141,-42.183
4.9908,96.0282,-42.079
4.9908,96.0424,-41.965
4.9908,96.0565,-41.842
4.9908,96.0706,-41.712
4.9908,96.0847,-41.581
4.9908,96.0988,-41.449
4.9908,96.113,-41.316
4.9908,96.1271,-41.182
4.9908,96.1412,-41.051
4.9908,96.1553,-40.916
4.9908,96.1694,-40.777
4.9908,96.1836,-40.636
4.9908,96.1977,-40.488
4.9908,96.2118,-40.332
4.9908,96.2259,-40.167
4.9908,96.2401,-39.993
4.9908,96.2542,-39.811
4.9908,96.2683,-39.617
4.9908,96.2824,-39.415
4.9908,96.2965,-39.207
4.9908,96.3107,-38.992
4.9908,96.3248,-38.774
4.9908,96.3389,-38.555
4.9908,96.353,-38.334
4.9908,96.3671,-38.113
4.9908,96.3813,-37.892
4.9908,96.3954,-37.668
4.9908,96.4095,-37.442
4.9908,96.4236,-37.215
4.9908,96.4377,-36.987
4.9908,96.4519,-36.76
4.9908,96.466,-36.532
4.9908,96.4801,-36.305
4.9908,96.4942,-36.078
4.9908,96.5083,-35.854
4.9908,96.5225,-35.63
